"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"119","19","5",1,1,2,1,3,3,0,3,1,2,4,2,0,3,3,10,14,28,42,11,7,26.1904761904762,16.6666666666667,66.6666666666667,33.3333333333333
"120","19","6",2,2,3,1,4,4,1,1,2,2,5,1,1,2,2,10,20,26,46,12,9,26.0869565217391,19.5652173913043,56.5217391304348,43.4782608695652
"121","2","1",0,3,7,7,8,16,9,5,3,11,18,7,6,8,5,2,57,61,118,2,34,1.69491525423729,28.8135593220339,51.6949152542373,48.3050847457627
"122","2","2",5,3,4,8,6,9,7,10,3,9,11,9,6,11,11,12,53,74,127,17,20,13.3858267716535,15.748031496063,58.2677165354331,41.7322834645669
"123","2","3",1,4,7,3,5,4,1,8,4,6,2,6,4,4,7,12,33,48,81,13,6,16.0493827160494,7.40740740740741,59.2592592592593,40.7407407407407
"124","2","4",2,1,1,3,3,10,3,2,2,3,12,2,2,3,2,3,28,29,57,5,22,8.7719298245614,38.5964912280702,50.8771929824561,49.1228070175439
"125","2","5",3,2,3,1,1,3,2,3,2,2,1,4,2,2,3,6,19,24,43,9,4,20.9302325581395,9.30232558139535,55.8139534883721,44.1860465116279
"126","2","6",1,2,3,1,3,2,0,2,3,2,2,1,2,1,3,12,17,26,43,13,4,30.2325581395349,9.30232558139535,60.4651162790698,39.5348837209302
"127","20","1",7,5,1,5,1,1,1,7,5,1,1,3,4,3,6,24,28,50,78,31,2,39.7435897435897,2.56410256410256,64.1025641025641,35.8974358974359
"128","20","2",4,3,1,3,3,5,4,9,3,1,7,9,2,11,9,7,34,50,84,11,12,13.0952380952381,14.2857142857143,59.5238095238095,40.4761904761905
"129","20","3",8,5,9,0,8,3,1,2,6,4,2,3,2,2,3,0,39,22,61,8,5,13.1147540983607,8.19672131147541,36.0655737704918,63.9344262295082
"130","20","4",16,6,8,0,6,3,1,0,5,2,2,1,1,0,0,0,42,12,54,16,5,29.6296296296296,9.25925925925926,22.2222222222222,77.7777777777778
"131","20","5",9,6,4,3,4,2,1,3,6,1,3,1,3,1,3,3,34,22,56,12,5,21.4285714285714,8.92857142857143,39.2857142857143,60.7142857142857
"132","20","6",6,5,6,1,4,5,4,0,4,3,3,3,3,1,0,0,33,18,51,6,8,11.7647058823529,15.6862745098039,35.2941176470588,64.7058823529412
"133","21","1",4,3,5,2,4,13,1,3,3,4,11,3,3,1,3,2,36,32,68,6,24,8.82352941176471,35.2941176470588,47.0588235294118,52.9411764705882
"134","21","2",1,2,2,6,6,7,8,2,3,5,11,4,2,8,2,2,37,37,74,3,18,4.05405405405405,24.3243243243243,50,50
"135","21","3",1,3,3,5,4,6,7,2,3,5,7,4,4,5,2,1,33,32,65,2,13,3.07692307692308,20,49.2307692307692,50.7692307692308
"136","21","4",2,2,1,3,2,5,2,3,2,2,6,2,3,2,3,9,22,30,52,11,11,21.1538461538462,21.1538461538462,57.6923076923077,42.3076923076923
"137","21","5",1,6,6,3,5,5,2,3,6,2,4,2,4,1,3,3,33,26,59,4,9,6.77966101694915,15.2542372881356,44.0677966101695,55.9322033898305
"138","21","6",5,4,2,6,4,2,3,3,4,3,4,0,4,2,3,1,31,22,53,6,6,11.3207547169811,11.3207547169811,41.5094339622642,58.4905660377358
"139","22","1",5,4,5,3,5,4,2,1,4,4,4,1,3,1,2,1,30,22,52,6,8,11.5384615384615,15.3846153846154,42.3076923076923,57.6923076923077
"140","22","2",4,2,1,3,2,5,6,3,2,2,7,6,2,8,3,2,28,33,61,6,12,9.83606557377049,19.672131147541,54.0983606557377,45.9016393442623
"141","22","3",11,9,8,4,10,4,4,2,9,4,6,2,3,4,2,2,54,33,87,13,10,14.9425287356322,11.4942528735632,37.9310344827586,62.0689655172414
"142","22","4",7,1,0,0,1,2,0,0,1,0,2,0,0,0,0,0,13,4,17,7,4,41.1764705882353,23.5294117647059,23.5294117647059,76.4705882352941
"143","22","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"144","22","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"145","23","1",5,7,9,5,10,17,6,5,7,6,19,6,3,8,5,5,66,60,126,10,36,7.93650793650794,28.5714285714286,47.6190476190476,52.3809523809524
"146","23","2",14,9,13,8,11,12,12,5,9,12,11,9,10,8,6,2,86,68,154,16,23,10.3896103896104,14.9350649350649,44.1558441558442,55.8441558441558
"147","23","3",2,6,10,5,11,10,9,3,6,10,11,7,5,7,3,5,58,55,113,7,21,6.19469026548673,18.5840707964602,48.6725663716814,51.3274336283186
"148","23","4",7,5,8,1,5,9,2,4,5,3,6,5,4,2,4,1,43,31,74,8,15,10.8108108108108,20.2702702702703,41.8918918918919,58.1081081081081
