"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"1","1","1",23,13,12,4,8,19,7,3,12,3,16,6,7,3,3,2,91,53,144,25,35,17.3611111111111,24.3055555555556,36.8055555555556,63.1944444444444
"2","1","2",14,8,6,6,7,4,5,1,7,4,5,0,4,1,1,2,52,26,78,16,9,20.5128205128205,11.5384615384615,33.3333333333333,66.6666666666667
"3","1","3",1,1,2,1,2,3,3,1,1,2,3,3,2,3,2,1,16,18,34,2,6,5.88235294117647,17.6470588235294,52.9411764705882,47.0588235294118
"4","1","4",1,2,2,0,2,3,0,0,2,0,4,0,0,1,0,0,12,8,20,1,7,5,35,40,60
"5","1","5",1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,1,8,1,0,12.5,0,12.5,87.5
"6","1","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,100
"7","10","1",14,9,10,10,12,14,11,2,9,11,16,3,7,6,2,1,83,57,140,15,30,10.7142857142857,21.4285714285714,40.7142857142857,59.2857142857143
"8","10","2",16,11,14,2,15,15,3,0,11,5,16,1,1,2,0,0,79,36,115,16,31,13.9130434782609,26.9565217391304,31.304347826087,68.695652173913
"9","10","3",22,9,9,2,5,17,6,2,9,3,13,5,7,1,2,0,74,41,115,22,30,19.1304347826087,26.0869565217391,35.6521739130435,64.3478260869565
"10","10","4",14,10,5,8,7,5,7,4,11,3,7,3,7,4,4,0,63,39,102,14,12,13.7254901960784,11.7647058823529,38.2352941176471,61.7647058823529
"11","10","5",14,8,5,4,7,4,3,2,8,1,7,0,2,3,2,0,49,24,73,14,11,19.1780821917808,15.0684931506849,32.8767123287671,67.1232876712329
"12","10","6",24,3,3,1,4,2,0,2,4,1,3,1,1,1,2,2,42,15,57,26,5,45.6140350877193,8.7719298245614,26.3157894736842,73.6842105263158
"13","11","1",7,10,11,14,20,17,12,8,10,15,26,6,5,15,8,5,100,92,192,12,43,6.25,22.3958333333333,47.9166666666667,52.0833333333333
"14","11","2",8,5,9,8,11,18,7,5,5,11,20,5,5,7,5,3,72,63,135,11,38,8.14814814814815,28.1481481481481,46.6666666666667,53.3333333333333
"15","11","3",8,9,12,4,10,8,5,3,9,7,5,4,6,1,3,1,60,38,98,9,13,9.18367346938776,13.265306122449,38.7755102040816,61.2244897959184
"16","11","4",6,4,5,3,5,14,6,3,4,4,13,6,3,5,3,4,47,44,91,10,27,10.989010989011,29.6703296703297,48.3516483516484,51.6483516483516
"17","11","5",6,7,13,1,11,13,2,2,8,7,10,3,4,0,2,0,58,34,92,6,23,6.52173913043478,25,36.9565217391304,63.0434782608696
"18","11","6",4,6,12,4,7,10,10,0,6,10,6,6,8,2,0,0,55,39,94,4,16,4.25531914893617,17.0212765957447,41.4893617021277,58.5106382978723
"19","12","1",11,11,14,10,11,42,16,14,11,13,40,19,13,17,14,17,131,145,276,28,82,10.1449275362319,29.7101449275362,52.536231884058,47.463768115942
"20","12","2",4,8,16,10,16,38,13,10,8,19,38,13,11,13,11,11,117,125,242,15,76,6.19834710743802,31.404958677686,51.6528925619835,48.3471074380165
"21","12","3",14,9,16,12,18,16,11,14,9,19,18,14,10,16,15,7,111,110,221,21,34,9.50226244343891,15.3846153846154,49.7737556561086,50.2262443438914
"22","12","4",10,13,12,9,14,12,8,8,13,8,15,7,6,10,8,5,88,73,161,15,27,9.3167701863354,16.7701863354037,45.3416149068323,54.6583850931677
"23","12","5",12,7,13,6,15,18,11,3,8,12,20,7,5,9,3,3,88,67,155,15,38,9.67741935483871,24.5161290322581,43.2258064516129,56.7741935483871
"24","12","6",4,4,5,9,7,11,7,6,4,10,13,3,7,5,6,7,54,57,111,11,24,9.90990990990991,21.6216216216216,51.3513513513514,48.6486486486486
"25","13","1",5,9,9,13,8,10,12,8,8,14,9,7,14,6,8,15,76,82,158,20,19,12.6582278481013,12.0253164556962,51.8987341772152,48.1012658227848
"26","13","2",5,6,10,6,10,13,8,6,6,10,13,8,5,9,6,2,65,61,126,7,26,5.55555555555556,20.6349206349206,48.4126984126984,51.5873015873016
"27","13","3",2,5,7,4,5,18,7,6,5,6,15,10,6,7,6,4,55,61,116,6,33,5.17241379310345,28.448275862069,52.5862068965517,47.4137931034483
